airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.08,40,3496
Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,39,56879
Air_India,AI-683,Mumbai,Night,one,Night,Bangalore,Economy,25.5,40,3885
Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Economy,10.5,30,6458
Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.25,37,34460
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Business,14.17,41,41113
Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.42,27,4971
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,27,3001
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.5,13,9879
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.08,49,60508
Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,13,11205
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,26,5772
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,13.17,48,5606
AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.08,49,3014
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Business,2.0,17,23484
Vistara,UK-776,Kolkata,Evening,one,Evening,Chennai,Economy,26.33,35,7021
Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.58,24,39321
Indigo,6E-5312,Mumbai,Morning,one,Evening,Chennai,Economy,6.67,48,1890
Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,Business,2.58,3,34043
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Economy,5.83,35,6583
Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Business,4.67,37,44280
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,31,2476
Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Economy,25.17,7,11139
Vistara,UK-845,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.92,12,8988
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,23,5227
Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,12.33,7,12658
GO_FIRST,G8-317,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.58,22,2124
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,44,2339
AirAsia,I5-787,Delhi,Early_Morning,one,Night,Chennai,Economy,16.25,17,1998
Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Economy,8.83,12,10961
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.17,12,50271
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,6.17,11,72125
Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,25,4056
Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Business,14.17,9,54608
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,7,76670
AirAsia,I5-517,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08,40,2449
Air_India,AI-865,Delhi,Morning,one,Morning,Kolkata,Economy,22.17,39,5276
Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.17,45,58125
Vistara,UK-940,Mumbai,Evening,one,Night,Chennai,Business,24.5,17,64173
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,5.58,41,2228
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Business,18.92,47,62045
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Business,15.58,4,51384
Air_India,AI-676,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,3,7959
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,9.08,16,76612
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Business,13.83,20,85801
Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Mumbai,Economy,6.5,33,4011
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Business,9.25,13,49177
Indigo,6E-6271,Delhi,Night,zero,Night,Kolkata,Economy,2.17,43,4380
Indigo,6E-282,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,6.83,14,8484
Air_India,AI-839,Delhi,Night,one,Afternoon,Kolkata,Business,18.58,44,43376
GO_FIRST,G8-422,Delhi,Evening,zero,Night,Hyderabad,Economy,2.25,15,2098
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,21.5,7,11854
Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,43,4977
GO_FIRST,G8-398,Mumbai,Night,zero,Night,Bangalore,Economy,1.75,34,2124
AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,37,4499
Vistara,UK-824,Chennai,Night,one,Night,Bangalore,Economy,24.42,19,5070
Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Business,27.58,48,53743
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,7,90960
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.08,24,4637
Air_India,AI-507,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.67,31,5761
Air_India,AI-840,Hyderabad,Night,one,Night,Mumbai,Economy,25.33,33,4363
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Bangalore,Business,11.25,19,52287
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,17.08,13,60978
Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,Business,1.83,7,20684
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Bangalore,Economy,8.42,30,4020
Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,41,4502
Indigo,6E-356,Bangalore,Evening,one,Night,Kolkata,Economy,6.08,48,3393
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,12.08,45,6578
Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,Business,7.08,19,39321
Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,12,9158
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,5,11520
Air_India,AI-9505,Bangalore,Morning,two_or_more,Evening,Kolkata,Economy,34.17,8,14034
Indigo,6E-6066,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,6.58,34,3223
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.67,48,77355
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,13,5955
Indigo,6E-6104,Bangalore,Morning,one,Night,Delhi,Economy,11.33,4,10586
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Business,19.25,36,41281
Air_India,AI-473,Delhi,Evening,one,Afternoon,Kolkata,Business,17.83,17,31528
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Business,13.58,23,51405
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.5,36,4111
Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Business,11.92,43,48298
Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,Business,16.83,25,60365
AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,11.08,36,3379
Vistara,UK-879,Delhi,Evening,one,Evening,Bangalore,Economy,25.83,29,3672
AirAsia,I5-830,Kolkata,Night,one,Early_Morning,Mumbai,Economy,6.92,14,3379
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.25,4,11129
Vistara,UK-651,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42,35,6398
Air_India,AI-402,Kolkata,Morning,one,Morning,Bangalore,Economy,22.5,24,7579
Vistara,UK-970,Mumbai,Morning,one,Evening,Chennai,Business,7.58,44,64173
Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,21,6392
Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,10.58,10,17683
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,26.0,37,8660
Air_India,AI-502,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.75,18,5950
Vistara,UK-846,Bangalore,Morning,one,Morning,Kolkata,Business,25.17,29,51817
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,47,47217
SpiceJet,SG-612,Chennai,Night,zero,Night,Mumbai,Economy,1.92,49,3000
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,23,39377
GO_FIRST,G8-349,Mumbai,Morning,one,Evening,Kolkata,Economy,5.33,27,5896
Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,10.33,44,49613
Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,32,3855
AirAsia,I5-992,Bangalore,Night,zero,Late_Night,Kolkata,Economy,2.42,27,3393
Indigo,6E-913,Hyderabad,Morning,one,Night,Delhi,Economy,10.92,45,2276
Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.5,41,5823
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Chennai,Economy,16.92,45,4417
GO_FIRST,G8-505,Chennai,Evening,one,Morning,Delhi,Economy,14.83,29,3219
Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,10.17,12,56588
GO_FIRST,G8-118,Bangalore,Night,one,Afternoon,Mumbai,Economy,14.92,16,5177
SpiceJet,SG-455,Mumbai,Afternoon,one,Night,Kolkata,Economy,5.92,16,9625
SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Delhi,Economy,7.5,27,9136
Air_India,AI-768,Kolkata,Afternoon,one,Night,Bangalore,Economy,8.42,49,7474
Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,7.75,12,12138
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.25,44,22140
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,5,51697
Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,Business,22.58,31,54608
Vistara,UK-986,Mumbai,Night,one,Evening,Chennai,Economy,17.58,35,4348
AirAsia,I5-1569,Mumbai,Night,one,Early_Morning,Chennai,Economy,10.25,30,1890
GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Bangalore,Economy,14.67,31,4612
Air_India,AI-506,Delhi,Morning,one,Night,Hyderabad,Economy,10.5,3,21915
Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Business,17.67,26,56590
Air_India,AI-429,Delhi,Morning,one,Night,Hyderabad,Economy,10.83,45,3855
Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,Business,24.75,49,62188
GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.25,37,5817
Air_India,AI-573,Bangalore,Afternoon,two_or_more,Evening,Hyderabad,Economy,30.67,33,9390
Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,26.0,18,39842
GO_FIRST,G8-422,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,19,2514
SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,9,6270
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,10.5,19,53645
Vistara,UK-738,Kolkata,Evening,two_or_more,Morning,Mumbai,Business,16.42,38,64831
AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,44,3090
AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,17,5949
Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,Business,13.42,10,57017
GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.83,29,4325
AirAsia,I5-721,Delhi,Night,one,Morning,Hyderabad,Economy,12.0,31,2050
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,13,8869
GO_FIRST,G8-338,Delhi,Morning,one,Evening,Bangalore,Economy,9.17,43,4020
Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,41,49725
Air_India,AI-9894,Chennai,Morning,one,Early_Morning,Mumbai,Economy,22.67,44,3258
Vistara,UK-836,Chennai,Morning,zero,Afternoon,Delhi,Economy,2.75,21,2327
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,10.17,7,41314
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,16.67,44,70543
Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,3,10995
GO_FIRST,G8-334,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.17,31,4020
GO_FIRST,G8-317,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.58,29,2124
SpiceJet,SG-251,Mumbai,Evening,one,Night,Kolkata,Economy,25.67,19,5915
GO_FIRST,G8-787,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.25,20,4151
Vistara,UK-954,Mumbai,Early_Morning,one,Morning,Bangalore,Business,5.83,43,54608
Vistara,UK-659,Hyderabad,Morning,one,Morning,Mumbai,Economy,24.5,48,6593
Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Economy,20.92,40,8112
GO_FIRST,G8-451,Chennai,Night,one,Afternoon,Delhi,Economy,14.0,36,4876
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Business,2.25,47,22152
Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,11,9988
GO_FIRST,G8-384,Mumbai,Night,one,Early_Morning,Hyderabad,Economy,9.92,47,3574
AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,35,5101
Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,11,7425
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.08,46,60508
Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Economy,11.75,46,7900
Vistara,UK-866,Bangalore,Night,one,Night,Hyderabad,Business,23.25,27,37985
Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,47,24122
Indigo,6E-354,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,7.08,16,7574
GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,5,7412
Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,34,4496
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.25,39,5873
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,4,5953
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Business,11.17,33,54684
Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,12,15917
Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Business,23.25,7,61161
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.92,47,60232
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,16.17,44,60978
GO_FIRST,G8-341,Mumbai,Night,one,Early_Morning,Kolkata,Economy,11.75,40,5817
Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Economy,20.92,19,8112
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.75,25,5605
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,14,11520
Air_India,AI-526,Kolkata,Evening,one,Morning,Bangalore,Business,15.75,34,31902
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Economy,14.25,24,6287
GO_FIRST,G8-231,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,12,7424
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Business,16.92,43,45693
Indigo,6E-676,Bangalore,Night,zero,Night,Kolkata,Economy,2.67,27,3393
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Business,2.0,24,23484
Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,3,20591
Indigo,6E-827,Hyderabad,Morning,zero,Afternoon,Bangalore,Economy,1.33,38,1776
Vistara,UK-950,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,17,2339
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.08,19,45883
SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,15,4721
Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,9,11129
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.08,5,91177
Air_India,AI-502,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,18.33,25,5519
Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Economy,16.5,31,4909
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Business,28.33,21,54896
Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Business,15.42,33,56588
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,12.92,16,6577
Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,19,45257
SpiceJet,SG-531,Bangalore,Morning,one,Night,Kolkata,Economy,10.83,27,4814
Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,43,2482
Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,45,45257
GO_FIRST,G8-789,Kolkata,Morning,two_or_more,Night,Delhi,Economy,12.67,27,6488
Vistara,UK-950,Mumbai,Night,one,Evening,Chennai,Business,18.42,18,61933
Indigo,6E-2517,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,6,5955
AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.25,26,2074
Air_India,AI-627,Mumbai,Early_Morning,one,Late_Night,Delhi,Economy,22.08,46,4221
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,29,2098
Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,Business,2.58,10,32923
Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,5.08,25,60365
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.17,31,49725
Indigo,6E-893,Kolkata,Morning,one,Night,Mumbai,Economy,11.67,41,3381
Air_India,AI-9720,Kolkata,Early_Morning,one,Evening,Delhi,Economy,8.5,41,4347
Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Economy,22.33,16,6696
Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Economy,12.0,25,4702
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Business,22.5,48,39859
Air_India,AI-9518,Hyderabad,Night,zero,Night,Bangalore,Economy,1.5,11,4453
Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Economy,12.33,42,4977
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Business,10.33,10,44144
Vistara,UK-876,Hyderabad,Night,zero,Night,Mumbai,Business,1.42,36,21669
Indigo,6E-6113,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.67,22,2862
Indigo,6E-2008,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.33,45,3999
Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,11.5,11,11069
Indigo,6E-5344,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.67,45,2201
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Business,9.58,23,65529
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,12.33,46,6568
Indigo,6E-2516,Kolkata,Evening,zero,Evening,Delhi,Economy,2.5,32,4809
Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,11.5,26,5937
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.92,28,6262
Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,Economy,24.0,3,15522
Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,Economy,23.33,34,22640
AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,24,13411
AirAsia,I5-972,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.5,39,5409
Indigo,6E-2005,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,5.0,4,4836
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.0,23,5092
Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,Economy,12.92,35,4054
Vistara,UK-849,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.58,15,7014
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,39,7898
Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Business,13.67,36,41269
Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,25.92,8,41269
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,6,11520
Indigo,6E-6326,Chennai,Afternoon,zero,Afternoon,Kolkata,Economy,2.42,2,14177
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,9.83,44,64831
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11.0,15,45805
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.42,22,60555
GO_FIRST,G8-461,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67,45,6287
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,28.83,46,4173
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,10,10470
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.92,20,3916
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,24,74305
Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Business,20.33,33,54896
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,10.25,41,6461
Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,19,6292
Air_India,AI-840,Hyderabad,Night,one,Night,Mumbai,Economy,25.33,12,7774
Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,9,58282
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Economy,15.83,37,5489
Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,5,10680
Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Business,14.92,36,54608
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Economy,11.17,37,4111
Air_India,AI-9893,Hyderabad,Early_Morning,zero,Early_Morning,Chennai,Economy,1.5,29,1776
Air_India,AI-672,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.25,11,11448
AirAsia,I5-1569,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,28,2836
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.25,44,7584
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,35,5222
Indigo,6E-5073,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.33,25,3961
Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.25,44,6958
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,12.75,47,6296
Vistara,UK-981,Delhi,Night,one,Evening,Chennai,Business,22.25,30,57992
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Business,18.75,6,56588
Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,10,11310
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.08,29,65529
Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Business,26.42,40,41281
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,13,6165
Indigo,6E-221,Delhi,Night,one,Morning,Bangalore,Economy,11.58,9,13830
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Business,16.33,17,41281
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Delhi,Business,15.42,25,35554
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,5955
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,17.92,31,4637
Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,Business,23.0,42,54684
Indigo,6E-827,Hyderabad,Morning,one,Evening,Kolkata,Economy,5.75,13,5293
SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,10,5943
Vistara,UK-898,Hyderabad,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.42,9,17257
Indigo,6E-818,Mumbai,Early_Morning,zero,Morning,Hyderabad,Economy,1.5,46,2901
Vistara,UK-879,Delhi,Evening,two_or_more,Evening,Kolkata,Economy,26.25,3,17388
Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,5.75,21,5293
Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,Economy,7.0,30,4663
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.75,30,7012
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Business,7.17,13,51405
Indigo,6E-927,Chennai,Afternoon,one,Night,Bangalore,Economy,8.75,13,6302
Vistara,UK-857,Mumbai,Night,one,Night,Hyderabad,Economy,23.92,42,3334
Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Business,10.08,33,54608
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,35,36546
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.25,24,22140
GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,13,7487
Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.58,41,4792
