airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class_,duration,days_left,price
5,1121,5,2,0,4,1,1,16.33,28,4683
1,583,4,1,0,2,0,0,9.25,21,60978
5,1068,1,5,0,2,4,1,20.42,48,7081
5,1029,2,0,0,0,5,0,25.58,20,45562
5,1124,5,1,0,2,0,0,9.5,34,69168
5,1088,0,2,0,0,2,0,18.17,3,74105
5,1043,4,4,0,4,0,0,24.33,13,52287
1,475,1,4,0,4,4,0,23.08,37,55377
3,251,1,4,0,2,4,1,7.42,27,4228
5,1077,1,2,0,5,5,1,5.67,35,4137
3,162,4,4,2,0,2,1,2.42,10,7434
4,944,4,4,0,0,3,1,3.67,30,6488
5,1072,1,1,0,5,0,1,15.83,33,4755
0,835,5,5,0,4,2,1,11.58,21,2336
5,1142,2,5,0,1,0,0,10.17,19,62729
3,436,3,0,0,2,5,1,6.92,39,9181
0,863,2,2,0,5,1,1,6.42,15,3918
3,190,5,2,0,5,0,1,6.5,35,4056
3,218,1,2,2,5,5,1,2.0,4,8612
1,498,0,2,0,2,4,1,25.83,5,14314
5,1058,0,5,0,2,4,1,22.42,42,8112
4,994,5,1,0,5,4,1,15.67,35,6723
0,882,2,4,0,0,0,1,5.25,34,3090
5,1027,3,4,1,5,1,1,11.75,47,7677
3,278,5,1,2,1,3,1,1.33,41,2901
3,29,2,4,0,2,0,1,8.83,44,4007
5,1112,2,2,0,4,5,1,16.33,5,10575
3,52,2,2,0,5,5,1,5.33,28,3959
5,1090,0,4,0,5,3,1,11.42,48,5322
2,647,2,1,0,0,0,1,6.83,33,7267
5,1129,5,0,0,2,3,0,5.25,40,58125
1,498,0,2,0,4,5,0,17.42,7,54684
5,1025,5,4,1,5,1,1,11.25,40,7093
5,1090,0,4,0,5,1,1,10.75,36,6120
5,1070,1,0,0,5,4,1,10.25,14,15384
5,1083,5,4,0,0,0,0,4.58,37,39766
1,517,3,0,0,0,5,1,23.67,41,4664
5,1058,0,5,0,2,4,1,20.92,42,8112
3,211,4,2,0,5,1,1,5.33,8,9419
1,495,2,1,0,0,3,1,9.5,3,10828
1,502,0,1,0,5,5,1,15.67,26,5761
4,932,2,1,0,4,5,1,4.25,1,15720
3,185,3,4,0,0,4,1,7.08,22,9134
3,298,4,4,0,2,3,1,8.42,16,6977
1,527,5,1,0,0,2,0,7.67,47,50957
1,570,5,1,0,5,3,1,16.0,41,4447
5,1107,3,4,0,5,2,1,12.17,9,10018
0,825,2,4,0,3,5,1,15.0,47,2409
5,1124,5,1,2,4,2,0,2.17,12,36700
5,1047,4,2,0,0,2,1,19.08,34,9668
3,379,3,0,0,5,2,1,6.17,11,6186
4,938,3,2,0,2,2,1,26.92,43,10121
5,1034,4,1,0,2,3,1,9.83,41,5760
1,546,5,1,0,5,4,1,37.0,9,12007
5,1089,5,1,2,4,0,0,1.83,34,20684
0,887,5,1,0,5,0,1,14.42,32,3543
3,357,4,4,0,2,2,1,7.67,16,10007
1,566,2,4,0,4,4,1,23.83,26,5276
2,781,2,2,0,5,5,1,4.75,29,3330
1,498,0,2,0,4,3,0,16.67,28,56476
5,1079,1,4,0,5,5,1,12.08,12,11069
1,563,5,1,0,5,3,1,13.33,8,15603
3,137,4,0,1,5,0,1,8.42,49,3860
3,150,0,4,0,0,2,1,6.67,43,4071
5,1034,4,1,0,2,1,1,9.17,44,6009
3,404,4,1,0,0,2,1,8.17,4,14889
5,1090,5,0,1,5,1,1,8.08,13,16171
1,561,5,4,2,4,1,0,1.92,14,23484
1,479,1,1,0,5,3,0,17.42,20,51345
1,583,4,1,0,2,5,0,11.0,8,50271
5,1122,2,4,0,2,0,1,9.75,23,4496
5,1023,5,2,0,2,0,0,26.17,30,48213
5,1066,1,4,0,1,0,1,22.08,21,4755
5,1043,4,4,0,2,3,0,9.5,29,89729
0,825,2,4,0,2,3,1,8.17,22,2050
1,524,2,4,2,4,3,0,2.33,7,23944
3,264,3,4,0,0,1,1,6.67,18,3194
2,751,3,1,0,0,5,1,9.08,31,4165
5,1111,3,0,0,5,1,1,9.83,38,7900
5,1058,0,5,0,4,3,1,12.5,11,11205
1,557,5,2,2,5,2,1,2.42,35,2464
1,559,2,1,0,5,4,1,15.67,34,6311
5,1074,3,4,0,2,5,0,8.75,13,53835
5,1126,5,2,0,4,0,0,15.08,18,77120
5,1031,4,4,0,5,3,0,12.67,31,62255
3,345,1,0,2,2,2,1,2.75,39,2750
5,1055,2,1,0,4,5,1,5.5,21,6296
4,953,1,4,2,4,0,1,1.33,26,1996
1,464,4,4,0,3,0,0,13.75,35,60978
1,610,5,1,0,2,0,1,9.25,31,6502
5,1113,3,0,0,4,5,1,22.08,21,7776
5,1114,3,2,0,4,0,1,15.33,45,6461
3,425,0,5,0,1,4,1,9.83,17,3489
4,985,1,1,0,4,2,1,27.17,45,4827
5,1121,5,2,2,2,2,0,2.17,33,37932
5,1095,0,1,2,4,5,0,1.58,9,20760
3,80,2,1,0,0,1,1,6.33,21,6467
1,565,4,4,0,5,2,1,10.75,22,5810
3,244,4,4,0,0,0,1,6.08,31,3860
2,679,0,2,0,5,2,1,6.17,20,3466
2,785,2,2,0,5,4,1,6.58,23,5954
3,190,5,2,0,5,0,1,4.42,30,2124
3,187,5,1,0,0,4,1,7.08,30,6104
1,528,0,0,0,2,5,0,29.0,27,44863
1,479,1,1,1,0,4,1,8.33,14,14703
5,1103,0,0,1,4,3,1,20.92,28,8440
0,871,0,2,0,4,2,1,16.75,1,12875
2,686,5,5,0,4,3,1,9.92,46,3916
1,599,0,1,0,0,4,1,8.33,17,7529
5,1097,3,1,0,2,5,1,9.67,19,4660
5,1060,0,4,0,5,5,0,11.33,16,54684
4,981,5,1,2,1,1,1,2.0,22,3140
2,762,4,1,0,2,0,1,11.25,3,16536
5,1019,5,0,1,5,4,1,10.5,20,9563
2,793,0,4,0,5,4,1,13.58,21,5177
5,1148,2,4,0,5,1,0,12.75,29,57992
1,513,1,5,0,2,0,1,19.92,7,14808
5,1090,0,4,0,0,3,0,26.75,35,37985
5,1054,0,1,0,5,5,1,15.0,4,11205
5,1145,5,5,0,4,4,0,12.67,40,62045
5,1092,0,2,0,1,3,1,13.42,38,5322
2,764,3,0,0,5,2,1,5.25,46,6198
1,583,4,1,0,4,3,0,26.08,48,52063
4,973,0,2,2,2,3,1,1.08,14,4338
5,1139,5,4,0,2,4,0,9.33,48,64285
3,3,2,1,0,4,4,1,5.0,25,5955
5,1054,0,1,0,0,5,1,7.0,48,6568
3,241,2,1,2,4,3,1,2.25,27,2098
5,1045,4,5,0,4,0,1,14.17,37,6195
5,1137,5,4,0,2,4,0,7.67,36,69997
0,873,5,4,0,0,2,1,5.75,43,2336
1,464,4,4,0,4,1,1,22.5,19,5915
5,1142,2,5,0,4,4,1,12.0,37,6578
5,1064,0,2,0,2,4,0,24.25,27,60508
5,1133,2,5,0,4,0,0,12.17,20,42457
1,478,2,1,0,5,3,1,14.58,47,3855
1,631,4,1,0,2,2,1,12.75,45,5093
5,1114,3,2,2,2,2,0,2.25,7,24234
5,1104,3,5,0,4,5,0,14.58,24,60555
0,912,0,2,2,5,2,1,2.83,41,4498
1,588,4,0,0,2,5,1,28.5,1,14574
2,804,4,4,2,0,0,1,2.67,44,3860
1,518,3,4,0,0,4,1,24.83,44,6312
5,1104,3,5,0,5,1,0,26.17,20,51707
5,1081,1,5,0,4,0,0,14.75,9,60260
3,135,2,5,0,4,5,1,10.42,2,10838
5,1102,0,5,0,4,2,1,10.92,30,4111
5,1063,2,0,2,2,0,0,2.75,17,32859
4,997,2,2,2,5,5,1,2.33,48,2456
5,1109,3,5,0,5,0,1,23.33,7,7927
5,1107,3,4,0,4,1,1,24.33,33,6287
2,664,0,2,1,1,5,1,11.25,21,5177
2,698,2,4,0,2,5,1,7.5,34,8037
3,171,2,1,0,2,4,1,9.58,5,6443
5,1075,1,1,0,5,0,0,16.42,7,60260
1,541,5,4,0,5,2,0,13.42,28,32634
5,1079,1,4,0,2,5,0,5.75,26,49553
3,209,2,0,0,2,4,1,5.08,25,4130
5,1043,4,4,1,5,3,1,10.5,35,7455
2,733,5,2,0,3,0,1,4.92,49,4900
2,705,1,1,0,4,2,1,5.17,41,5236
0,847,4,4,0,3,5,1,14.92,16,5576
5,1034,4,1,0,0,5,1,6.83,34,6067
5,1066,1,4,0,2,2,0,8.33,46,57920
5,1126,5,2,0,2,3,0,24.17,9,60365
5,1019,5,0,0,2,2,0,4.5,36,37405
1,559,2,1,0,2,0,1,10.5,45,4230
1,510,4,2,2,5,3,0,2.25,43,20356
5,1095,0,1,0,5,1,1,16.42,16,4672
5,1144,5,5,0,2,4,0,20.83,29,51405
1,576,4,0,0,2,2,0,4.58,47,32881
5,1053,2,2,0,5,3,1,25.08,10,11415
1,618,5,2,0,2,1,1,24.0,18,4417
2,784,2,0,0,5,4,1,8.08,44,6395
3,261,1,0,0,2,5,1,5.5,2,19795
3,132,0,2,0,5,3,1,3.83,47,1694
1,517,2,4,0,5,5,1,14.17,14,14460
1,633,4,1,0,2,2,1,10.92,47,5282
5,1052,0,1,0,2,4,1,11.58,46,8112
5,1031,4,4,1,2,0,1,8.58,38,8636
1,546,5,1,0,4,2,0,3.67,4,22140
5,1034,4,1,0,5,5,0,14.83,10,70431
5,1075,1,1,0,5,4,1,15.67,45,5937
5,1030,2,1,0,5,5,1,12.83,39,7575
1,621,2,4,0,2,4,1,7.5,14,10618
3,287,0,5,0,1,5,1,6.17,47,3153
1,526,1,1,0,2,2,1,11.92,31,3916
2,727,5,5,0,4,3,1,10.83,21,3916
1,496,0,0,0,4,1,0,19.58,30,60396
2,761,5,1,2,1,4,1,2.5,12,7412
0,850,5,5,0,4,0,1,11.75,29,2074
5,1121,5,2,0,4,0,1,17.25,31,7135
5,1111,3,0,0,2,2,1,5.17,7,10018
1,497,2,0,2,2,0,1,2.75,32,4007
5,1031,4,4,0,5,5,0,13.58,45,62591
2,718,5,1,0,5,0,1,13.42,38,6728
3,229,1,4,0,2,4,1,8.08,24,5042
1,616,2,4,0,5,3,1,10.17,42,7514
2,658,3,1,0,2,2,1,10.83,33,5365
5,1085,0,4,0,2,1,0,11.42,18,44280
1,518,3,4,2,0,2,1,2.5,41,2276
5,1081,1,5,0,5,4,1,25.67,45,5937
1,518,3,4,0,3,0,0,12.83,13,56590
3,218,1,2,0,3,4,1,6.75,38,11158
1,635,3,4,0,5,2,1,12.92,9,11488
0,900,0,4,0,2,2,1,7.0,4,7484
3,389,4,2,2,5,3,1,2.17,30,4011
5,1068,1,5,0,2,2,0,21.58,49,57920
3,196,5,0,0,5,4,1,6.75,17,8059
5,1137,5,4,0,2,0,1,6.92,28,6450
1,508,0,1,0,5,2,1,14.83,15,10954
2,745,0,4,0,5,1,1,12.33,49,4911
5,1060,0,4,0,2,5,0,6.17,4,84028
3,115,2,0,0,5,3,1,5.58,44,2098
1,576,4,0,0,5,2,1,10.75,14,13524
3,419,3,4,0,2,4,1,5.75,43,4390
5,1054,0,1,0,5,5,0,15.83,34,54684
5,1024,5,1,0,2,3,1,11.5,41,6398
5,1052,0,1,0,5,5,1,12.08,41,7212
5,1061,2,2,0,5,5,0,7.33,27,53164
5,1135,2,2,0,0,3,0,18.5,4,53937
1,604,5,4,0,2,1,1,9.0,35,4417
5,1112,2,2,0,4,5,1,16.33,46,5227
5,1104,3,5,0,2,0,0,22.25,35,56702
1,475,1,4,0,2,5,1,30.5,18,8048
3,297,0,4,0,2,4,1,6.25,32,3393
5,1124,5,1,0,2,4,0,10.58,32,64285
5,1132,2,0,0,1,3,0,17.5,40,39377
5,1043,4,4,0,0,2,1,27.67,2,13524
0,869,4,0,0,3,2,1,11.83,26,3014
0,839,1,0,0,5,5,1,6.33,40,1830
5,1140,2,1,2,1,5,0,2.17,33,42424
1,510,4,2,1,1,1,0,12.33,34,60631
1,475,1,4,0,5,5,1,11.67,29,4357
1,591,4,2,0,4,2,1,17.33,45,6339
5,1131,5,5,0,2,4,1,21.67,26,5949
5,1070,1,0,0,2,2,1,5.58,30,5206
1,510,4,2,0,4,2,1,13.92,46,4144
5,1100,0,2,0,2,1,0,24.92,35,44280
1,522,1,1,0,0,2,1,8.67,46,13460
1,618,5,2,0,4,1,0,13.92,18,49613
1,510,4,2,0,4,2,0,14.0,24,43910
1,611,2,4,0,4,1,0,24.25,30,45257
1,523,3,1,0,2,4,0,12.67,5,51707
5,1033,4,5,0,2,3,0,23.5,41,52175
4,988,4,0,0,4,5,1,16.42,11,7958
5,1050,0,2,0,4,4,0,13.5,46,78428
5,1045,4,5,0,4,1,0,12.25,34,55502
5,1048,4,0,0,4,1,0,18.58,30,56879
5,1104,3,5,0,4,5,0,14.58,28,60555
5,1120,5,0,0,5,1,1,7.0,31,4249
3,106,1,4,0,2,2,1,10.0,11,7877
3,345,1,0,0,5,4,1,7.67,21,5042
5,1095,0,1,0,5,3,0,14.25,42,37985
5,1136,5,0,0,5,1,0,7.83,26,57565
5,1049,2,4,0,5,5,0,12.75,5,53164
1,496,0,0,0,5,5,0,7.92,27,54684
5,1068,1,5,0,0,2,1,18.0,49,5206
5,1047,4,2,0,3,2,0,6.58,41,66063
5,1034,4,1,0,5,3,0,15.75,45,52175
5,1148,2,4,0,2,0,0,8.92,28,54777
5,1081,1,5,0,2,3,1,19.92,38,10268
1,573,3,5,0,4,2,1,12.5,2,10648
5,1062,0,2,0,2,4,1,23.92,27,8112
1,550,0,1,0,5,4,1,16.92,44,4665
3,336,4,4,0,2,5,1,4.67,33,3381
5,1097,3,1,0,0,5,1,8.0,48,4416
5,1107,3,4,0,2,2,0,8.42,44,51875
1,547,2,0,0,2,0,0,28.0,23,42457
5,1142,2,5,0,2,1,0,22.25,22,57992
5,1031,4,4,0,5,5,0,11.33,21,59254
5,1090,0,4,0,2,2,1,7.42,29,4111
1,575,4,4,0,2,2,1,8.83,43,5093
0,883,2,2,0,1,5,1,12.25,38,4867
2,682,5,2,0,3,1,1,7.0,23,5942
1,557,5,2,0,5,4,1,26.08,15,12007
0,850,5,5,0,0,0,1,13.5,12,5101
1,550,0,1,0,1,1,1,24.58,40,3720
5,1090,0,4,0,5,1,1,13.58,42,4672
3,181,2,4,0,0,1,1,6.67,40,4729
0,855,0,1,0,0,2,1,7.58,28,2723
3,290,2,1,0,0,3,1,4.92,45,4603
1,586,1,4,0,5,5,1,8.75,19,8085
5,1031,4,4,0,5,1,0,12.5,7,55983
5,1060,0,4,0,5,5,1,9.75,33,7212
3,313,3,2,2,2,5,1,1.58,47,3096
5,1095,0,1,0,0,2,1,6.0,16,4111
1,584,2,2,0,3,0,0,8.92,42,52522
2,653,0,1,0,2,5,1,9.92,41,6389
1,573,3,5,0,0,4,0,13.92,32,48795
5,1073,2,1,0,2,0,1,12.0,14,9840
1,544,5,2,0,0,2,1,20.58,27,4149
5,1121,5,2,2,2,2,0,2.17,32,29980
5,1111,3,0,0,5,2,0,9.0,17,54115
3,90,4,1,0,4,3,1,6.42,47,4367
1,515,2,5,2,5,1,0,2.92,5,27864
1,477,2,1,0,5,5,1,17.5,14,7468
1,590,4,0,2,2,0,1,2.58,49,4067
3,217,5,4,2,4,0,1,1.83,38,2124
3,371,0,1,0,2,2,1,9.25,29,6437
3,36,2,5,2,3,0,1,2.92,35,4500
5,1111,3,0,0,5,2,1,9.0,44,6292
5,1104,3,5,0,4,5,1,15.0,17,4660
0,893,2,2,2,2,0,1,2.67,1,7633
5,1066,1,4,0,2,2,1,7.17,6,11868
5,1038,4,2,0,4,0,1,13.92,27,8111
5,1079,1,4,0,5,5,0,11.08,4,80566
1,516,3,2,0,5,4,1,6.08,6,11698
5,1056,0,4,0,2,1,1,10.17,44,9090
1,464,4,4,1,5,5,1,37.0,6,11323
5,1072,1,1,0,0,2,1,5.67,13,11448
5,1050,0,2,2,5,2,0,2.75,5,40360
0,867,2,0,0,5,1,1,5.92,39,1998
1,537,5,5,0,4,0,0,14.5,38,29094
5,1088,0,2,0,2,4,0,20.92,25,51817
5,1109,3,5,0,2,4,0,19.25,29,52726
3,139,4,1,0,4,3,1,5.25,34,4367
5,1122,2,4,0,2,0,0,9.75,45,49177
1,588,4,0,0,4,3,1,20.42,16,6759
3,399,2,1,0,0,1,1,5.0,43,3389
5,1115,0,2,0,4,5,1,14.08,28,4792
1,604,5,4,0,5,4,0,12.33,40,49725
3,20,5,4,0,2,4,1,6.17,40,7415
5,1029,2,0,0,0,5,1,25.58,26,4781
4,1008,5,4,0,5,4,1,12.75,10,7728
3,188,3,2,0,3,4,1,7.75,20,5293
2,725,5,2,0,1,4,1,14.0,15,7412
1,463,2,1,0,5,0,0,16.5,45,52522
5,1138,2,4,0,1,3,0,23.0,23,53937
1,626,3,5,0,4,2,1,12.17,26,6128
1,562,1,0,0,4,2,0,18.25,31,45185
5,1033,4,5,0,4,1,1,13.5,13,11675
2,794,0,2,2,5,5,1,1.67,22,2201
5,1136,5,0,0,5,0,0,10.92,38,54608
0,827,1,5,0,4,2,1,10.92,15,7353
1,540,2,2,0,5,3,1,26.58,43,4209
5,1066,1,4,0,2,2,0,8.33,7,73376
3,45,1,1,2,4,2,1,2.83,30,3093
1,487,2,1,0,5,4,1,14.17,19,7249
5,1135,2,2,0,0,3,1,18.5,17,6172
0,910,4,2,0,3,2,1,9.08,15,5953
5,1094,5,5,0,4,2,1,13.67,25,6122
5,1121,5,2,0,4,1,0,16.33,41,69885
0,907,5,0,0,5,2,1,9.17,6,5939
1,583,4,1,0,5,5,0,14.58,12,50271
5,1060,0,4,0,5,5,0,8.58,12,69244
1,592,5,5,0,4,1,0,14.08,17,70881
0,848,4,5,0,4,2,1,11.33,6,26360
5,1118,3,1,2,4,0,1,1.17,38,1776
1,599,0,1,0,5,4,0,16.17,30,60508
3,42,0,5,2,3,2,1,2.92,35,4500
2,766,0,5,0,0,4,1,13.67,22,4162
1,591,4,2,0,4,0,1,17.92,35,6006
2,730,5,4,0,2,2,1,10.5,37,5569
5,1049,2,4,2,4,0,1,2.75,13,7425
5,1107,3,4,0,2,4,1,9.58,32,9501
1,502,0,1,0,2,5,1,13.5,38,6496
5,1102,0,5,0,1,3,1,10.17,26,5322
1,565,4,4,0,5,3,1,11.92,8,11844
5,1107,3,4,0,2,0,0,9.25,21,38099
5,1027,3,4,0,4,5,1,24.5,31,6593
5,1081,1,5,0,4,0,1,13.75,47,6437
5,1024,5,1,1,4,0,1,26.67,26,10756
2,728,2,2,2,5,5,1,2.25,17,2410
0,848,4,5,0,4,5,1,13.17,4,3987
5,1137,5,4,2,0,2,1,2.17,24,2339
1,591,4,2,0,1,1,1,14.08,39,5235
3,51,2,1,0,4,4,1,5.5,6,5955
1,599,0,1,0,5,4,0,16.17,23,60508
4,924,5,2,0,4,2,1,19.25,45,5162
3,73,2,4,1,2,4,1,8.83,9,6984
5,1045,4,5,0,4,0,1,14.17,11,12166
1,568,5,2,0,0,0,1,22.83,18,3951
2,732,5,5,0,4,4,1,10.0,27,7304
5,1090,0,4,0,0,2,0,5.0,46,42521
5,1063,2,0,0,5,5,0,7.58,48,53164
2,709,5,4,0,2,2,1,9.17,48,5286
5,1149,5,2,0,0,3,1,18.08,7,10593
2,652,2,1,0,2,4,1,10.42,12,5954
5,1129,5,0,0,5,3,1,8.25,18,3971
3,252,4,4,2,0,2,1,2.33,45,4389
5,1097,3,1,0,5,5,0,14.25,46,60555
3,264,3,4,0,0,4,1,6.58,11,5293
5,1095,0,1,0,5,2,0,16.33,2,66377
4,995,2,1,0,1,1,1,25.67,17,4149
5,1066,1,4,0,5,2,1,12.67,7,16140
5,1126,5,2,0,4,1,1,14.17,16,5313
5,1145,5,5,2,5,2,1,2.08,34,2339
1,475,1,4,0,3,0,0,14.25,20,60260
2,684,2,3,2,1,5,1,2.25,16,2410
5,1084,5,1,1,2,1,0,10.33,18,80626
5,1111,3,0,0,2,4,1,7.0,13,10025
3,356,2,2,2,2,1,1,2.83,9,7635
1,518,3,4,0,5,1,1,12.25,28,4649
5,1064,0,2,0,4,4,0,14.75,7,80668
5,1052,0,1,0,2,4,1,11.58,42,8112
5,1143,2,2,0,4,0,0,14.92,20,62617
5,1095,0,1,0,5,1,1,16.42,12,9241
3,27,2,1,0,0,0,1,9.08,9,11835
5,1102,0,5,0,4,2,0,12.0,26,57081
5,1110,5,4,0,4,2,0,22.25,5,41269
5,1089,5,1,0,0,2,1,7.17,19,6122
5,1116,3,2,1,4,4,1,15.08,19,9433
1,613,2,2,2,2,5,0,2.0,31,22152
5,1072,1,1,0,1,3,1,24.83,49,5732
1,560,5,4,0,4,0,1,20.92,22,8906
1,588,4,0,0,4,5,1,17.58,31,6048
5,1099,5,4,0,5,2,0,12.5,36,53152
1,498,0,2,0,2,3,1,25.5,15,11479
3,348,3,2,0,5,4,1,6.08,1,23038
3,16,0,0,0,2,5,1,4.17,42,5012
5,1034,4,1,0,2,5,1,9.33,19,6067
3,166,2,1,2,4,5,1,2.17,43,2410
1,498,0,2,0,4,5,1,17.42,30,6158
5,1040,2,1,0,0,5,1,6.75,48,7575
1,584,2,2,0,2,5,0,24.92,23,59033
2,694,2,1,0,2,5,1,11.75,32,8275
5,1048,4,0,0,2,3,1,28.58,26,6075
1,509,3,1,0,2,2,1,12.0,45,4593
1,559,2,1,0,4,1,1,26.92,39,3988
2,752,3,5,0,4,0,1,10.33,35,6256
1,547,2,0,0,4,1,0,20.42,8,45257
0,848,4,5,0,0,2,1,16.5,30,3014
0,831,0,0,0,2,4,1,3.67,47,3185
1,479,1,1,0,2,5,1,11.83,38,5092
1,554,5,4,0,2,3,1,7.75,20,5977
1,632,4,4,0,2,5,1,5.83,21,4846
5,1092,0,2,0,1,3,0,13.42,16,37985
5,1056,0,4,0,5,5,0,11.5,26,69244
5,1144,5,5,0,0,3,0,13.83,13,45805
5,1038,4,2,1,1,5,0,13.17,34,62591
5,1148,2,4,0,2,0,1,8.92,5,10680
1,612,5,5,0,0,0,0,14.75,18,54608
5,1105,2,5,0,4,0,1,12.25,25,3357
0,908,0,2,1,3,5,1,10.0,26,2203
1,601,5,1,0,2,1,1,11.0,41,4417
1,528,0,0,0,2,5,0,29.0,20,44863
4,987,1,1,0,5,2,1,17.5,24,2516
2,649,4,0,0,5,5,1,8.92,41,5888
1,470,2,2,0,2,5,0,25.08,28,40447
3,406,4,0,0,5,3,1,7.75,17,5178
5,1111,3,0,0,2,4,1,27.92,24,7767
3,407,2,2,0,5,4,1,4.17,21,4130
1,526,1,1,0,2,2,1,33.92,34,6466
5,1060,0,4,0,5,5,0,8.58,31,69244
1,599,0,1,2,4,2,1,2.75,31,4491
5,1090,0,4,0,2,4,0,7.33,23,51817
3,422,1,2,2,2,0,1,1.08,29,1654
1,554,5,4,0,2,2,0,9.92,31,39610
5,1110,5,4,0,2,2,1,9.17,33,5232
5,1066,1,4,0,2,2,1,8.33,48,5206
3,192,5,1,0,4,1,1,5.58,37,2730
5,1059,2,4,0,5,5,0,12.17,23,53164
1,571,5,0,0,5,4,1,28.08,14,12007
1,507,0,1,0,2,1,1,11.42,42,5627
1,515,2,5,2,5,1,1,2.92,20,2343
1,550,0,1,0,0,2,1,5.5,9,10744
5,1128,2,1,0,0,3,0,4.75,22,53937
5,1139,5,4,2,4,2,0,2.25,8,55404
5,1070,1,0,0,1,0,1,19.33,20,5070
5,1034,4,1,0,2,5,0,11.92,11,58111
3,203,1,2,0,3,4,1,7.08,39,2359
1,610,5,1,0,5,1,0,16.58,32,49613
5,1027,3,4,0,5,5,1,9.08,38,9087
1,603,0,5,0,4,5,1,13.17,17,6158
3,105,1,4,0,2,4,1,8.33,32,7884
5,1050,0,2,0,4,4,1,14.75,9,15154
2,745,0,4,0,2,4,1,9.33,23,6186
5,1072,1,1,0,5,2,1,14.92,37,5606
3,295,2,0,0,2,4,1,6.33,37,5301
5,1138,2,4,0,2,0,1,8.92,47,4896
1,545,5,1,0,0,2,1,10.17,43,4149
5,1090,0,4,0,1,3,0,22.33,11,37985
5,1146,2,0,0,5,1,1,10.25,48,4979
5,1107,3,4,0,2,4,0,11.42,13,48851
5,1107,3,4,0,5,1,1,11.75,44,7900
1,464,4,4,0,5,5,0,11.75,25,50271
2,658,3,1,0,2,2,1,10.83,39,5029
1,546,5,1,0,5,1,1,16.5,37,5152
5,1052,0,1,0,5,5,0,13.25,10,69244
5,1054,0,1,0,2,1,1,9.33,18,6510
1,608,3,5,0,4,5,1,13.33,25,4363
1,546,5,1,0,5,1,1,16.5,42,4417
3,131,5,0,0,2,4,1,6.5,11,9146
5,1145,5,5,0,4,0,1,13.92,18,6450
1,517,2,4,2,4,3,1,2.17,6,5955
5,1113,3,0,0,4,4,0,18.92,46,69739
5,1056,0,4,0,2,4,1,8.33,13,11205
2,707,1,0,0,5,0,1,9.0,16,4612
4,1010,5,5,2,5,2,1,2.0,41,2339
5,1126,5,2,0,2,1,0,20.58,17,64173
5,1042,5,1,0,5,2,0,14.17,46,59021
5,1124,5,1,0,5,4,0,15.25,14,64285
1,588,4,0,0,0,1,1,21.17,23,7595
5,1130,2,4,0,2,1,0,8.25,30,52392
2,697,0,0,0,2,5,1,3.92,31,9306
5,1092,0,2,0,4,1,0,14.42,8,49992
1,516,3,2,0,2,0,1,24.0,31,5894
1,557,5,2,0,4,4,1,15.0,41,4556
5,1107,3,4,0,4,1,0,24.33,37,41314
1,604,5,4,0,4,0,1,22.92,39,6082
1,588,4,0,0,4,3,0,20.42,33,52063
1,557,5,2,0,0,0,0,18.5,45,54608
1,533,0,2,0,5,3,0,26.42,36,37929
1,611,2,4,0,2,0,0,7.83,18,42457
3,386,0,0,0,2,3,1,4.58,20,4721
1,626,3,5,0,0,2,1,16.25,33,5708
3,443,2,2,0,5,5,1,4.92,28,3963
5,1052,0,1,0,2,5,1,9.67,4,11205
1,599,0,1,0,2,4,0,13.0,27,60508
1,504,1,1,0,5,5,1,14.42,48,5571
1,500,0,4,0,5,3,0,13.17,2,59253
5,1079,1,4,0,5,5,1,9.33,31,5037
5,1144,5,5,0,4,1,1,11.17,15,13182
5,1053,2,2,1,4,1,1,16.0,37,8838
5,1090,0,4,0,4,1,0,23.33,37,44280
5,1066,1,4,0,2,2,1,8.33,49,5206
3,12,2,4,0,2,0,1,6.42,34,4007
1,600,2,2,0,5,4,1,27.25,47,4933
2,722,2,1,0,5,4,1,15.58,12,5954
5,1111,3,0,0,4,0,1,19.92,16,5441
5,1124,5,1,0,5,0,0,15.83,29,69168
5,1059,2,4,2,4,0,0,2.75,48,32859
1,599,0,1,0,0,4,0,8.33,24,60508
1,604,5,4,0,4,3,1,25.92,8,7584
1,569,5,5,0,5,3,1,24.08,15,9566
5,1119,2,0,0,0,5,1,23.75,7,9840
5,1143,2,2,0,1,3,1,12.0,38,5982
4,968,4,5,2,5,1,1,2.25,9,6488
2,686,5,5,0,4,3,1,9.75,14,4262
1,518,3,4,0,5,1,0,12.25,3,62221
5,1108,5,2,0,4,2,1,13.67,35,5232
1,464,4,4,0,5,0,0,9.67,20,60978
5,1075,1,1,0,5,5,1,15.08,37,4393
3,450,5,0,0,5,4,1,7.5,48,3980
3,281,1,4,0,2,2,1,7.75,10,9814
5,1107,3,4,0,4,1,0,24.33,32,41314
5,1026,0,4,0,4,5,1,24.0,49,6332
5,1063,2,0,2,2,0,1,2.75,10,9315
4,963,2,2,0,0,1,1,19.42,15,4149
4,1010,5,5,0,4,4,1,11.33,15,7412
5,1121,5,2,0,2,1,0,22.75,41,57453
5,1146,2,0,0,5,0,0,8.08,42,54777
1,599,0,1,0,0,4,1,8.33,45,7004
2,775,4,0,0,3,2,1,11.33,27,4549
5,1092,0,2,0,0,3,0,17.83,31,37985
1,602,2,2,2,5,0,1,2.75,21,4427
5,1070,1,0,0,5,4,1,10.25,17,9426
